Offset(P)            #Ptr   #Hnd Access Name
0x000000013f8cff20      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f8d0700     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f8d9070      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f8daf20      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f8de290      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f8ea320     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f8eb450     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f8f2590     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msconfig.exe
0x000000013f8fad10      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f8fdac0     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\NlsLexicons0009.dll
0x000000013f9005b0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f901590      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f909070      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f90a1b0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f90b720     14      0 R--rwd \Device\HarddiskVolume1잰ˏ￿浰ʄ￿Ăԃ灒쵣
0x000000013f916f20     15      0 R----- \Device\HarddiskVolume1\Windows\Prefetch\WMIPRVSE.EXE-43972D0F.pf
0x000000013f91f610      4      0 R--rwd \Device\HarddiskVolume1䓰ɾ￿�͇￿๛嵶
0x000000013f933540     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\dispci.dll
0x000000013f935f20      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f93cf20      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f93eb10     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\drvinst.exe
0x000000013f940c50     15      0 R--rwd \Device\HarddiskVolume1⊠ͣ￿ᐰ̨￿̂̃晐䭆
0x000000013f944460     11      0 R--rwd \Device\HarddiskVolume1\Windows\System32\CertPolEng.dll
0x000000013f9511b0     16      0 R--rwd \Device\HarddiskVolume1\Users\KAB\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\68T73U1O\promo_npay[1].png
0x000000013f964700     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\monitor.sys
0x000000013f96ca40      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f971e60      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f9784d0     19      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f97a070      1      1 RW---- \Device\HarddiskVolume1\ProgramData\Microsoft\Search\Data\Applications\Windows\MSS.log
0x000000013f9873d0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f992a50     16      0 R--rwd \Device\HarddiskVolume1랠Ν￿뭐̣￿⚘ΟÒ
0x000000013f99ae20      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f99ea00      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f99f610     12      0 R--rwd \Device\HarddiskVolume1\Windows\System32\taskbarcpl.dll
0x000000013f9b82e0     10      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sud.dll
0x000000013f9cc3b0     12      0 R--rwd \Device\HarddiskVolume1́̄瑎獆㕀ヤ婢￿�͊￿
0x000000013f9d5f20     16      0 R--rwd \Device\HarddiskVolume1핀ε￿싶텪
0x000000013f9d6070     13      0 R--rwd \Device\HarddiskVolume1Ё̄瑎獆䚀ヤ婢￿畀ͽ￿滰˪￿ð͜￿
0x000000013f9ddbc0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f9e0a70      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f9e0d10      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013f9ed070     10      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\msls31.dll
0x000000013f9eff20     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mfc42u.dll
0x000000013f9f1250     13      0 R--rwd \Device\HarddiskVolume1蠐̆￿ɐΜ￿̂̃瑎て
0x000000013f9f79c0     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\TSChannel.dll
0x000000013fa01070      2      1 ------ \Device\Afd\Endpoint
0x000000013fa082e0     13      0 R--rwd \Device\HarddiskVolume1啒왰곽Ⱄ
0x000000013fa08700      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fa14ac0     14      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\amd64_microso
0x000000013fa1b180     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsBackup%4ActionCenter.evtx
0x000000013fa1dbc0      8      0 R--rwd \Device\HarddiskVolume1Ћ￿洶馿
0x000000013fa267a0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fa2a170     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\ko-KR\QAgentRT.dll.mui
0x000000013fa2d1b0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fa31a10      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fa323f0     13      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\midimap.dll
0x000000013fa38340     16      0 R--rwd \Device\HarddiskVolume1\winsxs\amd64_microsoft-windows-downlevelapisets-com_31bf3856ad364e35_7.1.7601.16492_none_5b1161f912e23f6d
0x000000013fa38490     16      0 R--rwd \Device\HarddiskVolume1韠т￿Ҁ0￿AB\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\L0Z3CKRQ\참고지침.hwp
0x000000013fa3a4c0     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fa3aad0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fa3bd10     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ELSCore.dll
0x000000013fa3ddd0     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\ActionCenter.dll.mui
0x000000013fa3df20     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\hcproviders.dll.mui
0x000000013fa47b70      4      0 R--rwd \Device\HarddiskVolume1\Program Files (x86)\Hnc\HOffice9\Bin\HncSpeller90.dll
0x000000013fa489f0     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkAccessProtection%4WHC.evtx
0x000000013fa48f20      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wscui.cpl
0x000000013fa4aa80      8      0 R--rwd \Device\HarddiskVolume1ꕂͦ￿
0x000000013fa4f790     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fa60ec0      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wuapi.dll
0x000000013fa69f20      1      0 RW-rwd \Device\HarddiskVolume1\$ConvertToNonresident
0x000000013fa6ca20     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\themeui.dll
0x000000013fa76070     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\werconcpl.dll
0x000000013fa7e190      1      1 R--rw- \Device\HarddiskVolume2\
0x000000013fa7e8c0     15      0 R--r-- \Device\HarddiskVolume1\Windows\SoftwareDistribution\DataStore\Logs\edb.chk
0x000000013fa80620     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\WUDFHost.exe.mui
0x000000013fa83d40      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\NaturalLanguage6.dll
0x000000013fa8c750      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\KernelBase.dll.mui
0x000000013fa8f850      2      1 ------ \Device\Afd\Endpoint
0x000000013fa91070      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\advapi32.dll.mui
0x000000013fa911f0      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\setupapi.dll.mui
0x000000013fa92950     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\sdautoplay.dll.mui
0x000000013fa92f20      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\tdh.dll
0x000000013fa93c40      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\crypt32.dll.mui
0x000000013fa93f20     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mspatcha.dll
0x000000013fa95070      4      3 ------ \Device\WUDFLpcDevice\HostProcess-6a1a4bce-452b-48a1-94f9-980573e534d3
0x000000013fa971a0      3      2 ------ \Device\WUDFLpcDevice\HostProcess-5f5bb40a-d4f7-4322-abce-e7aeb7f0fca6
0x000000013fa9b680      4      2 ------ \Device\WUDFLpcDevice\HostProcess-39ff2cf0-ac9c-4983-baf7-078947236d90
0x000000013fa9bdd0      1      1 RW-rw- \Device\HarddiskVolume1\Windows\ServiceProfiles\LocalService\AppData\Local\Microsoft\Windows\WindowsUpdate.log
0x000000013fa9bf20     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wups.dll
0x000000013fa9cc80      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fa9e070      3      1 R--rwd \Device\HarddiskVolume1\Windows\Media\Windows Navigation Start.wav
0x000000013fa9f340     13      0 R--r-d \Device\HarddiskVolume1\Program Files\Windows Defender\MpRTP.dll
0x000000013fa9f620     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\dbghelp.dll
0x000000013fa9fbd0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013faa0900     33      1 RW-rw- \Device\HarddiskVolume1\Windows\WindowsUpdate.log
0x000000013faafdd0     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mmsys.cpl
0x000000013fab0620     16      0 R----- \Device\HarddiskVolume1\Windows\Prefetch\SVCHOST.EXE-18D06B2E.pf
0x000000013fab0780      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\WMVCORE.DLL
0x000000013fab3bc0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fabf380      1      1 R--rw- \Device\HarddiskVolume2\
0x000000013fabf600      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\msctf.dll.mui
0x000000013fabf880     12      0 R--r-d \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.4940_none_88df89932faf0bf6\msvcp80.dll
0x000000013fabfb00      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.4940_none_88df89932faf0bf6
0x000000013fabfdf0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fac5630      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fac9a10     13      0 R--rwd \Device\HarddiskVolume1㵀Ю￿�Ϭ￿̂̃瑎てꛐл￿蚐Ǳ￿玨͆￿＂ᬒ
0x000000013facb330     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\hcproviders.dll
0x000000013facea60      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fad0070     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fad0600     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wbem\en-US\WmiApRes.dll.mui
0x000000013fade660     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\bitsigd.dll
0x000000013fae0f20      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fae1070      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fae1d20      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fae9f20     16      0 R--rwd \Device\HarddiskVolume1贐ˤ￿⯀́￿╦虉micrȃԌ䥆獣t.wi誠Ω￿扠ㆼ婢￿
0x000000013faedbc0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013faee070      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013faeebc0     16      0 R--rwd \Device\HarddiskVolume1bf3856ad364e35_6.1.7600.16385_none_b3a9a17817cbcd9e
0x000000013faf4860      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fafe5b0     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb05c80     18      1 -W-rw- \Device\HarddiskVolume2\MEMDUMP
0x000000013fb06070      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb0c2f0     16      0 R--rwd \Device\HarddiskVolume1OLEF9C30218280847278F3A2623
0x000000013fb0c8f0     15      0 R--rwd \Device\HarddiskVolume1\Windows\System32\p2pcollab.dll
0x000000013fb0df20      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb14dd0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb19b10     14      0 R--rwd \Device\HarddiskVolume1煀ͫ￿
0x000000013fb1b3f0      2      1 R--rwd \Device\HarddiskVolume1\Users\KAB\AppData\Local\Microsoft\Windows\WER\ReportArchive
0x000000013fb1cb00      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb20f20     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb21520      3      1 ------ \Device\Afd\Endpoint
0x000000013fb227a0     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-Scheduled%4Operational.evtx
0x000000013fb23070      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb23dd0     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb24a90     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsUpdateClient%4Operational.evtx
0x000000013fb24d40     16      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\wscui.cpl.mui
0x000000013fb29070     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wercplsupport.dll
0x000000013fb2f660      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb31950     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wscinterop.dll
0x000000013fb31bc0      2      1 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\WER\ReportArchive
0x000000013fb32c80      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac
0x000000013fb32dd0      2      1 R--rwd \Device\HarddiskVolume1\Users\KAB\AppData\Local\Microsoft\Windows\WER\ERC
0x000000013fb34070      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb34c10     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\displayswitch.lnk
0x000000013fb3bf20      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb3cd10      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb4a290     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb517a0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb52f20      9      0 R--rwd \Device\HarddiskVolume1\Windows\SysWOW64\msftedit.dll
0x000000013fb59490     16      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wpccpl.dll
0x000000013fb5f4f0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb64070      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb64bc0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb65bc0      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mssvp.dll
0x000000013fb68d20     16      0 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\Windows PowerShell ISE (x86).lnk
0x000000013fb76f20     14      0 R--rwd \Device\HarddiskVolume1\winsxs\x86_netfx-mscor
0x000000013fb7d300      2      1 ------ \Device\Afd\Endpoint
0x000000013fb81dd0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb85ad0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb8a9a0      2      1 ------ \Device\Afd\Endpoint
0x000000013fb90210      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb94f20      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb95f20     16      0 R--rwd \Device\HarddiskVolume1치ᏀĐ
0x000000013fb96270      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fb9e560     16      0 R--rwd \Device\HarddiskVolume1ᖥ
0x000000013fba74c0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fba7d10     16      0 R--rwd \Device\HarddiskVolume1\Users\KAB\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\FB788E090BC1F3AA2FBC9E8FB2859601
0x000000013fbac6b0     12      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sysclass.dll
0x000000013fbae3f0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fbaef20     16      0 R--rwd \Device\HarddiskVolume1\Windows\Resources\Ease of Access Themes\hc2.theme
0x000000013fbaf480      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fbb47d0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fbb5260      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fbba2b0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fbc2660      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fbc2e20      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fbc3660     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fbcc740      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_08e61857a83bc251
0x000000013fbcdc30      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fbdac10      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\setupapi.dll.mui
0x000000013fbe1670      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fbe4700      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fbe5c70     11      0 R--r-d \Device\HarddiskVolume1\ProgramData\Microsoft Help\OfficeHelp.exe
0x000000013fbe89c0      1      1 R--r-d \Device\HarddiskVolume1
0x000000013fbeb5f0     13      0 R--rwd \Device\HarddiskVolume1\Windows\System32\inetcpl.cpl
0x000000013fbeef20     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Known Folders API Service.evtx
0x000000013fbef550      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fbf9070      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fbfc540      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fc01960      1      1 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\ko-KR\wshtcpip.dll.mui
0x000000013fc03770      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fc0aab0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fc15560      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fc39f20     13      0 R--rwd \Device\HarddiskVolume1\Windows\Fonts\nyala.ttf
0x000000013fc403b0     10      0 R--r-d \Device\HarddiskVolume1Ё̄瑎獆䚀ヤ婢￿ᴠͽ￿
0x000000013fc45c80     10      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\wtsapi32.dll
0x000000013fc71620      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fc72e50      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fc79280      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fc79410      4      0 R--r-d \Device\HarddiskVolume1\Program Files (x86)\ESTsoft\ALSee\x64\Ltkrn15x.dll
0x000000013fc79bd0     17      1 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\ko-KR\ddraw.dll.mui
0x000000013fc8a1e0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000013fc98f20      1      1 R--r-d \Device\HarddiskVolume1\Windows\Fonts\StaticCache.dat
0x000000013fc99a50     10      0 R--rwd \Device\HarddiskVolume1\Windows\Fonts\iskpota.ttf
0x000000013fc9dae0     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\ko-KR\urlmon.dll.mui
0x000000013fc9ea70     19      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnostics-Performance%4Operational.evtx
0x000000013fca8360      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a
0x000000013fca9a60      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\WUDFHost.exe
